attraction,city,country,hotel,number_of_rooms,budget,website,RelevanceScore
Louvre Museum,Paris,France,Chateaudun Opera Hotel,1,77.24,https://www.agoda.com/en-gb/chateaudun-opera-hotel/hotel/paris-fr.html,2.2560654570066467
Louvre Museum,Paris,France,Hotel des Arenes,1,135.63,https://www.agoda.com/da-dk/hotel-des-arenes/hotel/paris-fr.html,2.901299260335157
Louvre Museum,Paris,France,Du Mont Dore Hotel,1,70.33,https://www.agoda.com/en-gb/du-mont-dore-hotel/hotel/paris-fr.html,-0.8531191713986594
Louvre Museum,Paris,France,Mercure Paris 19 Philharmonie,2,139.64,https://www.agoda.com/en-gb/mercure-paris-19-philharmonie/hotel/paris-fr.html,2.9780439637287346
Louvre Museum,Paris,France,Best Western Paris Gare Saint Lazare,1,76.35,http://www.booking.com/hotel/fr/bestwesternfr.en-gb.html,2.9092291840004254
Louvre Museum,Paris,France,Hotel Axel Opera by Happyculture,1,241.11,http://www.booking.com/hotel/fr/bestwesternaxelopera.en-gb.html,2.7626326409775785
Louvre Museum,Paris,France,Contact Hotel Alize Montmartre,1,123.94,http://www.booking.com/hotel/fr/placeclichy.en-gb.html,-0.383506756433872
Louvre Museum,Paris,France,Hotel des Arts Montmartre,2,74.97,http://www.booking.com/hotel/fr/hoteldesarts.en-gb.html,2.029660932540083
Louvre Museum,Paris,France,Hotel Bellevue Montmartre,2,134.84,http://www.booking.com/hotel/fr/hotbelvue.en-gb.html,-0.2864753961760183
Louvre Museum,Paris,France,Hotel Beaunier,2,54.9,http://www.booking.com/hotel/fr/hotelbeaunier.en-gb.html,2.943327488920252
Louvre Museum,Paris,France,Hotel George Washington,2,80.78,http://www.booking.com/hotel/fr/horsetwashington.en-gb.html,0.6739379794611791
Louvre Museum,Paris,France,Mercure Tour Eiffel Grenelle,2,119.95,http://www.booking.com/hotel/fr/toureiffelparis.en-gb.html,6.804369750886885
Louvre Museum,Paris,France,Hotel Duquesne Eiffel,2,490.37,http://www.booking.com/hotel/fr/duquesneeiffel.en-gb.html,6.966060778372309
Louvre Museum,Paris,France,Hotel du Theatre by Patrick Hayat,3,102.64,http://www.booking.com/hotel/fr/hoteldutheatre.en-gb.html,0.8047753234934247
Louvre Museum,Paris,France,Serotel Lutece,2,62.3,http://www.booking.com/hotel/fr/serotellutece.en-gb.html,1.0068093999993613
Louvre Museum,Paris,France,Hotel Victor Hugo,1,81.38,https://www.agoda.com/en-gb/hotel-victor-hugo/hotel/paris-fr.html,-0.2918383813864538
Louvre Museum,Paris,France,Le Regence Hotel,1,113.52,https://www.agoda.com/en-gb/le-regence-hotel/hotel/paris-fr.html,4.670042452578689
Louvre Museum,Paris,France,Qualys-Hotel Nanterre-Paris La Defense,1,81.38,https://www.agoda.com/en-gb/qualys-hotel-nanterre-paris-la-defense/hotel/paris-fr.html,4.888095426983208
Louvre Museum,Paris,France,Hotel Pavillon Montmartre,1,124.57,https://www.agoda.com/en-gb/hotel-pavillon-montmartre/hotel/paris-fr.html,1.438337503932347
Louvre Museum,Paris,France,Timhotel Gare Montparnasse,1,132.61,https://www.agoda.com/en-gb/timhotel-gare-montparnasse/hotel/paris-fr.html,0.7189636983961631
Louvre Museum,Paris,France,Hotel Pax Montmartre,1,69.17,https://www.agoda.com/en-gb/hotel-pax-montmartre/hotel/paris-fr.html,1.7281271476669176
Louvre Museum,Paris,France,Hotel Le Lapin Blanc,1,168.78,https://www.agoda.com/en-gb/hotel-le-lapin-blanc/hotel/paris-fr.html,3.548117399036772
Louvre Museum,Paris,France,Hotel Astoria - Astotel,1,163.01,https://www.agoda.com/en-gb/hotel-astoria-astotel/hotel/paris-fr.html,5.274646208397254
Louvre Museum,Paris,France,Royal Hotel,1,212.98,https://www.agoda.com/en-gb/royal-hotel/hotel/paris-fr.html,6.196857322665226
Louvre Museum,Paris,France,Campanile Paris Est Porte De Bagnolet Hotel,1,48.52,https://www.agoda.com/en-gb/campanile-paris-est-porte-de-bagnolet-hotel/hotel/paris-fr.html,4.272156039493559
Louvre Museum,Paris,France,LES JARDINS DE MADEMOISELLE & SPA,1,167.34,https://www.agoda.com/en-gb/les-jardins-de-mademoiselle-spa/hotel/paris-fr.html,-3.80285713973022
Louvre Museum,Paris,France,Hotel George Sand,1,57.27,https://www.agoda.com/en-gb/hotel-george-sand/hotel/paris-fr.html,1.681510062831468
Louvre Museum,Paris,France,Campanile Paris Ouest - Gennevilliers Port,1,48.52,https://www.agoda.com/en-gb/campanile-paris-ouest-gennevilliers-port/hotel/paris-fr.html,2.0045384758467115
Louvre Museum,Paris,France,Hotel Mattle,1,108.3,https://www.agoda.com/en-gb/hotel-mattle/hotel/paris-fr.html,0.7777442506174058
Louvre Museum,Paris,France,Grand Hotel Senia,1,85.39,https://www.agoda.com/en-gb/grand-hotel-senia/hotel/paris-fr.html,1.9454928176528608
Louvre Museum,Paris,France,Best Western Premier Amiral Hotel,1,141.77,https://www.agoda.com/en-au/best-western-premier-amiral-hotel/hotel/paris-fr.html,3.954190194462172
Louvre Museum,Paris,France,Hotel Berkeley,1,223.33,https://www.agoda.com/en-gb/hotel-berkeley/hotel/paris-fr.html,2.64853268880262
Louvre Museum,Paris,France,A La Villa des Artistes,1,119.55,https://www.agoda.com/en-gb/a-la-villa-des-artistes/hotel/paris-fr.html,4.243054001309997
Louvre Museum,Paris,France,Hotel Colisee,1,167.77,https://www.agoda.com/en-gb/hotel-colisee/hotel/paris-fr.html,3.357033794692247
Louvre Museum,Paris,France,Hotel Parisiana,1,106.74,https://www.agoda.com/en-gb/hotel-parisiana/hotel/paris-fr.html,-0.6764052909712436
Louvre Museum,Paris,France,Castex Hotel,1,99.06,https://www.agoda.com/en-gb/castex-hotel/hotel/paris-fr.html,4.286531308699681
Louvre Museum,Paris,France,Hotel de la Place des Alpes,1,69.62,https://www.agoda.com/en-gb/hotel-de-la-place-des-alpes/hotel/paris-fr.html,2.212858348470989
Louvre Museum,Paris,France,Excelsior Opera Hotel,1,168.78,https://www.agoda.com/en-gb/excelsior-opera-hotel/hotel/paris-fr.html,3.601939013038918
Louvre Museum,Paris,France,Grand Hotel Nouvel Opera,1,83.38,https://www.agoda.com/en-gb/grand-hotel-nouvel-opera/hotel/paris-fr.html,0.7289403286787701
Louvre Museum,Paris,France,Hotel de Geneve,1,155.72,https://www.agoda.com/en-gb/hotel-de-geneve/hotel/paris-fr.html,2.097866172590044
Louvre Museum,Paris,France,Hotel Du Maine,1,157.9,https://www.agoda.com/en-gb/hotel-du-maine/hotel/paris-fr.html,-1.7103950325525643
Louvre Museum,Paris,France,Hotel Les Dames du Pantheon,1,381.21,https://www.agoda.com/en-gb/hotel-les-dames-du-pantheon/hotel/paris-fr.html,-3.650702983398369
Louvre Museum,Paris,France,Hotel Ecole Centrale,1,178.83,https://www.agoda.com/en-gb/hotel-ecole-centrale/hotel/paris-fr.html,2.2077388866496204
Louvre Museum,Paris,France,Hotel Beaugency,1,114.53,https://www.agoda.com/en-gb/hotel-beaugency/hotel/paris-fr.html,1.180342140773008
Louvre Museum,Paris,France,Hotel Le Chaplain Rive Gauche,1,178.49,https://www.agoda.com/en-gb/hotel-le-chaplain-rive-gauche/hotel/paris-fr.html,1.328386698865656
Louvre Museum,Paris,France,Hotel Le Pavillon,1,153.71,https://www.agoda.com/en-gb/hotel-le-pavillon/hotel/paris-fr.html,4.551708618646465
Louvre Museum,Paris,France,Hotel Du Parc Saint-Severin,1,173.8,https://www.agoda.com/en-gb/hotel-du-parc-saint-severin/hotel/paris-fr.html,3.052143661365704
Louvre Museum,Paris,France,Hotel Paris Villette,1,73.14,https://www.agoda.com/en-gb/hotel-paris-villette/hotel/paris-fr.html,-2.15121454062922
Louvre Museum,Paris,France,Hotel Sacre Coeur Paris Montmartre,1,90.95,https://www.agoda.com/en-gb/hotel-sacre-coeur-paris-montmartre/hotel/paris-fr.html,-1.976860499182002
Louvre Museum,Paris,France,Hotel Tour Eiffel,1,149.69,https://www.agoda.com/en-gb/hotel-tour-eiffel/hotel/paris-fr.html,2.584437892460456
Louvre Museum,Paris,France,Hotel La Bourdonnais,1,170.79,https://www.agoda.com/en-gb/hotel-la-bourdonnais/hotel/paris-fr.html,0.2823896677080227
Louvre Museum,Paris,France,L'Adresse Hotel,1,170.79,https://www.agoda.com/en-gb/l-adresse-hotel/hotel/paris-fr.html,5.972630617538078
Louvre Museum,Paris,France,Hotel La Vieille France,1,75.35,https://www.agoda.com/en-gb/hotel-la-vieille-france/hotel/paris-fr.html,0.9026825894809102
Louvre Museum,Paris,France,Le Chat Noir Design Hotel,1,178.55,https://www.agoda.com/en-gb/le-chat-noir-design-hotel/hotel/paris-fr.html,3.414909982650965
Louvre Museum,Paris,France,Lilas Gambetta,1,83.38,https://www.agoda.com/en-gb/lilas-gambetta/hotel/paris-fr.html,-0.5773149363092513
Louvre Museum,Paris,France,New Hotel Opera,1,109.01,https://www.agoda.com/en-gb/new-hotel-opera_9/hotel/paris-fr.html,3.263449365291605
Louvre Museum,Paris,France,Pavillon Porte de Versailles,1,265.54,https://www.agoda.com/en-gb/pavillon-porte-de-versailles/hotel/paris-fr.html,-0.6800312138820843
Louvre Museum,Paris,France,Hotel Terminus Lyon,1,119.11,https://www.agoda.com/en-gb/hotel-terminus-lyon/hotel/paris-fr.html,-3.5255569072752206
Louvre Museum,Paris,France,Hotel Astor,1,158.23,https://www.agoda.com/en-gb/hotel-astor/hotel/paris-fr.html,1.7733123212555184
Louvre Museum,Paris,France,Premiere Classe Paris Ouest - Pont de Suresnes Hotel,1,53.34,https://www.agoda.com/en-gb/premiere-classe-paris-ouest-pont-de-suresnes-hotel/hotel/paris-fr.html,0.5601102663758553
Louvre Museum,Paris,France,Adagio Paris Montrouge Aparthotel,2,130.6,https://www.agoda.com/en-gb/adagio-paris-montrouge-aparthotel/hotel/paris-fr.html,3.358354291524001
Louvre Museum,Paris,France,Campanile Paris Ouest Nanterre La Defense,1,55.55,https://www.agoda.com/en-gb/campanile-paris-ouest-nanterre-la-defense/hotel/paris-fr.html,2.13319743994132
Louvre Museum,Paris,France,Campanile Paris Est Pantin Hotel,1,118.7,https://www.agoda.com/en-gb/campanile-paris-est-pantin-hotel/hotel/paris-fr.html,2.3809063213282693
Louvre Museum,Paris,France,B&B Hotel Disneyland Paris,1,169.79,https://www.agoda.com/en-gb/b-b-hotel-disneyland-paris/hotel/paris-fr.html,-0.8487278424927234
Louvre Museum,Paris,France,Declic Hotel,1,101.47,https://www.agoda.com/en-gb/declic-hotel/hotel/paris-fr.html,5.384727407036483
Louvre Museum,Paris,France,Le Belmont Champs Elysees,1,253.8,https://www.agoda.com/en-gb/le-belmont-champs-elysees/hotel/paris-fr.html,-3.943683649677431
Louvre Museum,Paris,France,CAMPANILE PARIS - Clichy Centre,1,110.16,https://www.agoda.com/en-gb/campanile-paris-clichy-centre/hotel/paris-fr.html,0.4248052998239768
Louvre Museum,Paris,France,Hotel Scarlett,1,118.55,https://www.agoda.com/en-gb/hotel-scarlett/hotel/paris-fr.html,3.353953098714804
Louvre Museum,Paris,France,Etoile St Honore Champs Elysees Hotel,1,192.13,https://www.agoda.com/en-gb/etoile-st-honore-champs-elysees-hotel/hotel/paris-fr.html,-1.8617381395294883
Louvre Museum,Paris,France,Hotel Du Temps,1,165.76,https://www.agoda.com/en-gb/hotel-du-temps_2/hotel/paris-fr.html,1.2332047809997964
Louvre Museum,Paris,France,Novotel Suites Paris Expo Pte Versailles,1,142.86,https://www.agoda.com/en-gb/novotel-suites-paris-expo-pte-versailles/hotel/paris-fr.html,3.547531320961661
Louvre Museum,Paris,France,Le Petit Chomel,1,181.84,https://www.agoda.com/en-gb/le-petit-chomel_4/hotel/paris-fr.html,1.5962886874594162
Louvre Museum,Paris,France,Best Western Premier Ducs de Bourgogne,1,374.14,https://www.agoda.com/en-gb/best-western-premier-ducs-de-bourgogne/hotel/paris-fr.html,-1.8763245847030028
Louvre Museum,Paris,France,ibis Styles Paris La Defense Courbevoie Hotel,1,164.56,https://www.agoda.com/en-gb/ibis-styles-paris-la-defense-courbevoie-hotel/hotel/paris-fr.html,0.6639735837737322
Louvre Museum,Paris,France,Hotel Savoy,1,100.46,https://www.agoda.com/en-gb/hotel-savoy/hotel/paris-fr.html,1.2450750728999094
Louvre Museum,Paris,France,Hotel Camelia International,1,102.47,https://www.agoda.com/en-gb/hotel-camelia-international/hotel/paris-fr.html,-0.1341459934590505
Louvre Museum,Paris,France,Campanile Paris Ouest - Levallois Perret,1,158.71,https://www.agoda.com/en-gb/campanile-paris-ouest-levallois-perret/hotel/paris-fr.html,-2.907207625467148
Louvre Museum,Paris,France,Hilton Paris Charles De Gaulle Airport,1,132.36,https://www.agoda.com/en-gb/hilton-paris-charles-de-gaulle-airport/hotel/paris-fr.html,4.310184795903714
Louvre Museum,Paris,France,Hotel Daumesnil Vincennes,1,79.83,https://www.agoda.com/hotel-daumesnil-vincennes/hotel/paris-fr.html,4.453131645916199
Louvre Museum,Paris,France,ibis budget Paris Porte de Bercy,3,81.38,https://www.agoda.com/en-gb/ibis-budget-paris-porte-de-bercy_14/hotel/paris-fr.html,1.7899070395671413
Louvre Museum,Paris,France,Hotel les Jardins d'Eiffel,1,185.85,https://www.agoda.com/en-gb/hotel-les-jardins-d-eiffel/hotel/paris-fr.html,0.7341097423342134
Louvre Museum,Paris,France,Timhotel Montmartre,1,112.52,https://www.agoda.com/en-gb/timhotel-montmartre/hotel/paris-fr.html,2.751862871656716
Louvre Museum,Paris,France,Aberotel Montparnasse Hotel,1,107.21,https://www.agoda.com/en-gb/aberotel-montparnasse-hotel/hotel/paris-fr.html,2.0675335098276366
Louvre Museum,Paris,France,Hampton by Hilton Paris Clichy,1,121.18,https://www.agoda.com/en-gb/hampton-by-hilton-paris-clichy/hotel/paris-fr.html,2.998790287736397
Louvre Museum,Paris,France,Hotel Eiffel Capitol,1,194.56,https://www.agoda.com/en-gb/hotel-eiffel-capitol/hotel/paris-fr.html,-0.8695072412107465
Louvre Museum,Paris,France,Hotel Artus Paris by MH,1,203.24,https://www.agoda.com/en-gb/hotel-artus-paris-by-mh/hotel/paris-fr.html,-1.7222253477587004
Louvre Museum,Paris,France,Color Design Hotel,1,150.69,https://www.agoda.com/en-gb/color-design-hotel/hotel/paris-fr.html,-2.970672056792341
Louvre Museum,Paris,France,Hotel Elysees Opera,1,89.72,https://www.agoda.com/en-gb/hotel-elysees-opera/hotel/paris-fr.html,-1.997385181393885
Louvre Museum,Paris,France,Hotel 3 Poussins,1,143.66,https://www.agoda.com/en-gb/hotel-3-poussins/hotel/paris-fr.html,4.269773613637831
Louvre Museum,Paris,France,Hotel de l'Exposition Republique,1,199.92,https://www.agoda.com/en-gb/hotel-de-l-exposition-republique/hotel/paris-fr.html,3.394079210561584
Louvre Museum,Paris,France,Hotel Massena,1,121.16,https://www.agoda.com/en-gb/hotel-massena/hotel/paris-fr.html,1.294728688123139
Louvre Museum,Paris,France,Coypel Hotel,1,134.62,https://www.agoda.com/en-gb/coypel-hotel/hotel/paris-fr.html,2.96066421887296
Louvre Museum,Paris,France,Le Theatre,1,95.44,https://www.agoda.com/en-gb/le-theatre/hotel/paris-fr.html,3.0434414996555894
Louvre Museum,Paris,France,Paris Rooms & Dreams Hotel,1,65.42,https://www.agoda.com/en-gb/paris-rooms-dreams-hotel/hotel/paris-fr.html,-0.5388971293206924
Louvre Museum,Paris,France,Ibis Styles Paris Voltaire Republique Hotel,1,141.71,https://www.agoda.com/en-gb/ibis-styles-paris-voltaire-republique-hotel/hotel/paris-fr.html,2.946239969477552
Louvre Museum,Paris,France,Comfort Hotel Davout Nation Paris 20,1,75.01,https://www.agoda.com/en-gb/comfort-hotel-davout-nation-paris-20/hotel/paris-fr.html,0.48347043986229
Louvre Museum,Paris,France,Hotel Marais Bastille,1,108.12,https://www.agoda.com/en-gb/hotel-marais-bastille/hotel/paris-fr.html,2.220578632115497
Louvre Museum,Paris,France,Hotel du Palais Bourbon,1,221.02,https://www.agoda.com/en-gb/hotel-du-palais-bourbon/hotel/paris-fr.html,0.7260736959066217
Louvre Museum,Paris,France,HOTEL BEAUGRENELLE SAINT CHARLES TOUR EIFFEL,1,76.36,https://www.agoda.com/en-gb/hotel-beaugrenelle-saint-charles-tour-eiffel/hotel/paris-fr.html,4.799929276411261
Louvre Museum,Paris,France,Timhotel Tour Eiffel,1,104.48,https://www.agoda.com/en-gb/timhotel-tour-eiffel/hotel/paris-fr.html,4.031414531947814
Louvre Museum,Paris,France,Hotel Garance,1,120.55,https://www.agoda.com/en-gb/hotel-garance/hotel/paris-fr.html,3.334306870226516
Louvre Museum,Paris,France,Hotel Alize Grenelle Tour Eiffel,1,88.41,https://www.agoda.com/en-gb/hotel-alize-grenelle-tour-eiffel_9/hotel/paris-fr.html,4.720800934744807
Louvre Museum,Paris,France,Hotel Mathis,1,181.84,https://www.agoda.com/en-gb/hotel-mathis/hotel/paris-fr.html,5.98724785414798
Louvre Museum,Paris,France,Hotel Des Saints Peres,1,291.34,https://www.agoda.com/en-gb/hotel-des-saints-peres/hotel/paris-fr.html,1.8365083394041235
Louvre Museum,Paris,France,Arc Elysees Hotel,1,120.16,https://www.agoda.com/en-gb/arc-elysees-hotel/hotel/paris-fr.html,3.490385188940406
Louvre Museum,Paris,France,Hotel Bac Saint-Germain,1,205.24,https://www.agoda.com/en-au/hotel-bac-saint-germain/hotel/paris-fr.html,-1.1511074960938528
Louvre Museum,Paris,France,Hotel Bonne Nouvelle,1,135.63,https://www.agoda.com/en-gb/hotel-bonne-nouvelle/hotel/paris-fr.html,1.443641943298983
Louvre Museum,Paris,France,Hotel La Manufacture,1,186.49,https://www.agoda.com/en-gb/hotel-la-manufacture/hotel/paris-fr.html,-1.3209027874145811
Louvre Museum,Paris,France,Hotel Courcelles Mederic,1,125.68,https://www.agoda.com/en-gb/hotel-courcelles-mederic/hotel/paris-fr.html,2.066727718814049
Louvre Museum,Paris,France,Secret De Paris Design Boutique Hotel,1,236.81,https://www.agoda.com/en-gb/secret-de-paris-design-boutique-hotel/hotel/paris-fr.html,7.003564913811774
Louvre Museum,Paris,France,Hotel Splendor,1,112.95,https://www.agoda.com/en-gb/hotel-splendor/hotel/paris-fr.html,-1.4907083503209435
Louvre Museum,Paris,France,Hotel Comete Paris,1,60.1,http://www.booking.com/hotel/fr/charma.en-gb.html,-1.804804414346804
Louvre Museum,Paris,France,Raspail Montparnasse,1,116.4,https://www.agoda.com/en-gb/raspail-montparnasse/hotel/paris-fr.html,-3.3452197181968746
Louvre Museum,Paris,France,Hotel Cordelia,1,147.0,https://www.agoda.com/en-gb/hotel-cordelia/hotel/paris-fr.html,-1.46125218198136
Louvre Museum,Paris,France,Hotel Du Vieux Marais,1,128.59,https://www.agoda.com/en-gb/hotel-du-vieux-marais/hotel/paris-fr.html,0.6614332301210566
Louvre Museum,Paris,France,Hotel Basss,1,113.13,https://www.agoda.com/en-gb/hotel-basss/hotel/paris-fr.html,1.6049470230724974
Ordesa y Monte Perdido National Park,Huesca,Spain,Pedro I De Aragon Hotel,1,64.66,https://www.agoda.com/en-gb/pedro-i-de-aragon-hotel/hotel/huesca-es.html,-2.641270982990215
Parthenon,Athens,Greece,Novus City Hotel,1,101.57,https://www.agoda.com/en-gb/novus-city-hotel/hotel/athens-gr.html,-3.368969324284739
Parthenon,Athens,Greece,Lion Hotel Apartments,1,82.76,https://www.agoda.com/en-gb/lion-hotel-apartments/hotel/athens-gr.html,-0.7014086839846565
Parthenon,Athens,Greece,Ariston Hotel,1,43.82,https://www.agoda.com/ariston-hotel/hotel/athens-gr.html,0.0665993147206229
Parthenon,Athens,Greece,Kubic Athens Smart Hotel,1,124.12,https://www.agoda.com/en-gb/kubic-athens-smart-hotel_4/hotel/athens-gr.html,-4.5948893104967645
Parthenon,Athens,Greece,The Alex,2,101.65,https://www.agoda.com/en-gb/the-alex/hotel/athens-gr.html,2.7736922147247545
Parthenon,Athens,Greece,Stalis Hotel,2,48.68,https://www.agoda.com/en-gb/stalis-hotel/hotel/athens-gr.html,0.301446751813993
Parthenon,Athens,Greece,The Cosy Squab,1,99.85,https://www.agoda.com/en-gb/the-cosy-squab/hotel/athens-gr.html,0.9661357162130224
Parthenon,Athens,Greece,Hotel Victory,1,38.49,https://www.agoda.com/en-gb/hotel-victory/hotel/athens-gr.html,-3.305845549593992
Parthenon,Athens,Greece,Athenaeum Smart Hotel,2,67.48,https://www.agoda.com/en-gb/athenaeum-smart-hotel_3/hotel/athens-gr.html,1.3443192025747206
Parthenon,Athens,Greece,Olympic Hotel,2,43.32,https://www.agoda.com/en-gb/olympic-hotel/hotel/athens-gr.html,-0.7915498234247461
Parthenon,Athens,Greece,Hotel Chris,2,51.61,https://www.agoda.com/en-gb/hotel-chris/hotel/athens-gr.html,1.8852533613298048
Parthenon,Athens,Greece,Athens Starlight Hotel,1,77.11,https://www.agoda.com/en-gb/athens-starlight-hotel/hotel/athens-gr.html,1.8790558343103647
Parthenon,Athens,Greece,Hotel London,1,38.94,https://www.agoda.com/en-gb/hotel-london/hotel/athens-gr.html,-0.0260299189347476
Parthenon,Athens,Greece,Athenaeum Eridanus Luxury Hotel,2,66.6,https://www.agoda.com/en-gb/athenaeum-eridanus-luxury-hotel/hotel/athens-gr.html,-0.3684098391496595
Parthenon,Athens,Greece,Piraeus Port Hotel,1,38.94,https://www.agoda.com/en-gb/piraeus-port-hotel/hotel/athens-gr.html,2.32138716452578
